year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,2,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",146,43,17.72,2.5,8.02,0,14.76,19,0,2678,870,265,571,0,972
2015,2,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",16,7,0.88,1,2.15,0,2.97,0,0,404,22,239,50,0,93
2015,2,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",121,38,11.57,0.24,8.78,0.15,17.25,1,0,2459,894,7,346,17,1195
2015,2,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",96,38,13.65,0.6,8.48,0,15.27,6,0,3073,1096,91,497,0,1389
2015,2,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",313,105,35.64,6.07,26.53,0,36.77,23,0,6683,1940,1093,1037,0,2613
2015,2,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",28,8,4.22,1,1.9,0,0.88,0,0,589,199,236,42,0,112
2015,2,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",28,5,1.52,0.56,1.66,0,1.27,1,0,363,92,53,61,0,157
2015,2,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",56,22,8.22,1.03,9.36,0,3.39,4,0,1246,420,191,465,0,170
2015,2,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",794,243,70.44,11.13,64.14,0.92,96.37,63,3,14086,4190,847,2525,36,6488
2015,2,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",166,50,16.73,2.41,11.91,0,18.95,6,0,3835,1850,198,545,0,1242
2015,2,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",162,48,17.32,2.51,12.68,0,15.48,22,0,2689,848,174,563,0,1104
2015,2,B6,JetBlue Airways,SWF,"Newburgh/Poughkeepsie, NY: Stewart International",56,17,8.13,0,5.05,0,3.82,0,0,850,501,0,136,0,213
2015,2,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",84,30,10.42,0.53,5.82,0,13.22,8,0,1757,654,17,194,0,892
2015,2,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",240,84,31.55,3.93,23.92,0,24.6,13,0,5116,2065,516,939,0,1596
2015,2,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",16,2,0.72,0,0.54,0,0.74,1,2,125,50,0,30,0,45
2015,2,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",56,18,6.5,2.33,5.09,0,4.09,2,1,825,272,176,183,0,194
2015,2,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",194,60,22.63,2.27,19.4,0.09,15.61,25,0,3213,1231,219,738,13,1012
2015,2,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",96,30,13.35,1.56,8.78,0,6.31,4,0,1938,928,171,379,0,460
2015,2,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",108,32,12.52,1.48,10.54,0,7.45,13,0,1979,876,206,386,0,511
2015,2,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",56,12,5.24,0.29,3.07,0,3.39,2,0,625,180,31,126,0,288
2015,2,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",72,19,6.03,0.46,4.6,0,7.91,0,0,879,297,23,127,0,432
2015,2,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",50,12,4.42,1.35,4.49,0,1.74,8,1,752,301,86,250,0,115
2015,2,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",81,24,7.74,3.14,5.97,0,7.15,10,0,1431,460,191,303,0,477
2015,2,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",102,38,16.57,2.78,11.29,0.08,7.28,10,0,2266,907,164,419,12,764
2015,2,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",691,170,62.93,12.54,50.3,0,44.22,24,1,11147,3832,1675,2147,0,3493
2015,2,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3949,671,214.33,51.12,191.54,0,214.01,50,5,45430,18928,5490,6175,0,14837
2015,2,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2552,349,120.02,38.97,82.47,0,107.54,15,1,20303,6906,3794,2784,0,6819
2015,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17430,2708,753.07,240.79,805.85,0,908.3,517,8,198732,70427,31960,40553,0,55792
2015,2,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1633,298,102.75,40.75,101.74,1,51.77,17,6,16515,6755,2969,3471,23,3297
2015,2,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",263,69,26.06,12.59,22.6,0,7.75,7,1,4268,1791,728,1077,0,672
2015,2,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1951,560,112.33,18.4,214.98,1,213.29,97,21,42699,9391,2749,11804,90,18665
2015,2,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3662,753,204.19,62.75,241.5,0.52,244.04,68,4,51750,15893,8113,10021,51,17672
2015,2,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",599,106,46.63,6.77,26.81,0,25.79,10,2,5265,2327,414,912,0,1612
2015,2,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",200,32,12.3,3.35,6.79,0,9.56,1,0,1569,411,487,256,0,415
2015,2,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1217,466,87.72,21.62,207.8,0,148.86,169,2,33723,6534,2723,11410,0,13056
2015,2,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",782,152,53.35,20.52,48.92,0,29.21,6,0,10245,4172,2047,1973,0,2053
2015,2,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",298,47,21.24,6.03,9.84,0,9.9,13,0,1972,872,446,359,0,295
2015,2,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",333,66,35.73,4.97,16.19,0,9.11,18,0,4694,1939,894,1249,0,612
2015,2,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",654,123,55.17,11.18,27.01,0,29.64,30,4,8288,3107,2343,1357,0,1481
2015,2,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",520,112,42.47,7.47,36.84,0,25.22,11,0,5819,2123,915,1544,0,1237
2015,2,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",102,18,7.19,0,4.6,0,6.22,0,1,977,382,0,111,0,484
2015,2,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",799,151,59.69,12.88,49.93,0,28.49,5,2,9421,4522,1145,1605,0,2149
2015,2,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",56,12,6.07,0,2.63,0,3.31,9,2,534,261,0,72,0,201
2015,2,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",51,10,2.27,1.73,4.07,0,1.93,1,0,508,176,49,103,0,180
2015,2,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",556,133,34.3,18.52,68.07,0,12.11,8,1,8987,2204,1499,4700,0,584
2015,2,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",231,23,8.72,0.58,7.44,0,6.26,3,0,1029,404,83,320,0,222
2015,2,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",88,14,3.09,3.8,5.24,0,1.88,1,0,914,276,287,173,0,178
2015,2,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2160,863,155.34,31.92,422.47,0,253.27,177,21,60002,11625,5003,22681,0,20693
2015,2,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",240,37,16.21,5.49,8.78,0,6.52,6,0,1958,652,532,475,0,299
2015,2,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",171,32,14.19,1.7,5.34,0,10.77,3,0,1883,720,145,207,0,811
2015,2,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee Regional",99,23,12.19,2.95,2.34,0,5.52,2,1,873,478,95,60,0,240
2015,2,DL,Delta Air Lines Inc.,FNT,"Flint, MI: Bishop International",78,12,4.88,2.56,2.46,0,2.09,2,0,746,327,186,124,0,109
2015,2,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1287,270,88.94,23.78,91.97,0,65.31,32,3,15210,5385,2107,3744,0,3974
2015,2,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",522,124,27.34,14.62,69.5,0,12.54,8,2,7385,1767,941,4129,0,548
2015,2,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",313,59,25.71,8.46,8.39,0,16.44,3,1,2668,969,770,342,0,587
2015,2,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",58,8,3.34,1,2.21,0,1.45,3,1,1108,72,924,56,0,56
2015,2,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",473,97,37.68,5.83,28.5,0,25,8,0,5513,2190,585,1027,0,1711
2015,2,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",562,87,33.57,13.42,28.03,0,11.98,5,3,4662,1614,1055,989,0,1004
2015,2,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",912,207,80.11,17.05,45.81,0,64.02,20,1,14325,6093,1631,2132,0,4469
2015,2,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",119,12,7.19,0,1.62,0,3.2,10,0,640,375,0,67,0,198
2015,2,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",395,78,32.66,5.82,16.97,0,22.55,3,0,4546,1711,858,662,0,1315
2015,2,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",606,121,42.19,11.25,33.1,0,34.46,17,2,7939,2139,1493,1508,0,2799
2015,2,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",487,95,37.84,6.86,32.21,0,18.09,13,1,5929,2697,439,1605,0,1188
2015,2,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",220,37,16.89,2.75,11,0,6.37,5,0,1887,917,250,298,0,422
2015,2,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",949,226,83.05,30.3,65.19,0,47.46,25,0,15131,5142,3576,2781,0,3632
2015,2,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",303,45,20.03,5.91,9.97,0,9.09,4,0,1696,889,196,321,0,290
2015,2,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",271,52,21.31,1.52,12,0,17.16,14,0,2744,1073,126,511,0,1034
2015,2,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",77,8,1.82,0,0.81,0,5.37,0,0,419,60,0,24,0,335
2015,2,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",169,33,13.67,3.92,6.69,0,8.72,1,0,1933,955,239,245,0,494
2015,2,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",80,16,6.2,2.34,3.48,0,3.99,5,0,818,200,143,247,0,228
2015,2,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",375,49,19.51,7.52,8.45,0,13.52,19,1,2537,595,489,333,0,1120
2015,2,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",179,32,17.51,2.21,3.37,0,8.92,4,0,1829,832,308,212,0,477
2015,2,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: Lambert-St. Louis International",286,36,15.78,3.59,8.95,0,7.69,5,0,1603,714,276,398,0,215
2015,2,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",77,6,4.04,0,1.22,0,0.74,0,0,176,135,0,27,0,14
2015,2,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",53,8,2.44,1.3,1.1,0,3.16,0,1,568,107,122,38,0,301
2015,2,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",123,20,11.58,3.02,1.32,0,4.08,2,1,1164,755,154,87,0,168
2015,2,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",98,13,5.64,0.99,5.28,0,1.08,2,0,570,231,142,132,0,65
2015,2,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Honolulu International",227,89,19.83,0.02,59.32,0,9.83,1,1,3782,1345,2,1641,0,794
2015,2,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",28,6,3.79,0.13,1.21,0,0.87,0,0,257,180,4,46,0,27
2015,2,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",188,30,11.59,2.14,7.12,0,9.15,10,2,1881,804,193,473,0,411
2015,2,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",210,42,17.13,3.57,11.39,0,9.9,7,1,2101,907,145,414,0,635
2015,2,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",178,23,8.11,1.43,5.18,0,8.28,5,0,1648,529,238,197,0,684
2015,2,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",330,60,29.57,3.55,9.29,0,17.59,4,0,3639,1781,414,534,0,910
2015,2,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",467,103,32.02,9.51,34.01,0,27.46,18,0,5927,1440,1212,1350,0,1925
2015,2,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",219,39,22.09,2.46,5.53,0,8.92,9,0,2328,1235,171,229,0,693
2015,2,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",181,21,6.96,1.83,3.92,0,8.29,3,0,1022,225,87,143,0,567
2015,2,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",290,45,20.98,4.7,11.49,0,7.83,0,0,2575,1319,475,378,0,403
2015,2,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",113,16,8.73,0,2.16,0,5.11,0,1,620,303,0,42,0,275
2015,2,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",95,12,6.71,0.2,0.15,0,4.94,2,0,674,489,8,27,0,150
2015,2,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",80,15,7.4,1,2.23,0,4.37,0,0,840,381,141,71,0,247
2015,2,DL,Delta Air Lines Inc.,EGE,"Eagle, CO: Eagle County Regional",28,8,3.7,1,2.3,0,1,0,0,390,160,87,48,0,95
2015,2,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",157,30,8.71,2.93,7.07,0,11.29,4,0,1165,429,119,212,0,405
2015,2,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",377,77,25.41,6.83,28.13,0,16.63,14,1,4511,1203,1065,1337,0,906
2015,2,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",493,73,32.16,6.17,17.77,0,16.89,9,0,3957,1890,333,664,0,1070
2015,2,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",113,12,6.79,1.89,0.57,0,2.75,4,0,854,382,226,77,0,169
2015,2,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",125,18,8.43,2.74,1.95,0,4.89,2,0,981,404,241,119,0,217
2015,2,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",82,29,9.66,0,18.02,0,1.32,0,0,1183,621,0,519,0,43
2015,2,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",203,35,15.92,2.22,10.06,0,6.8,7,0,1389,645,142,330,0,272
2015,2,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",196,29,15.35,0.6,8.27,0,4.77,4,1,1229,693,44,274,0,218
2015,2,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",148,28,17.3,3.05,3.6,0,4.05,4,1,1444,879,147,137,0,281
2015,2,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",73,6,2.75,0,1.37,0,1.88,2,0,472,260,0,74,0,138
2015,2,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",38,4,1.14,0,0.47,0,2.39,0,0,194,61,0,19,0,114
2015,2,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",478,82,29.79,2.81,16.34,0,33.07,9,0,4201,1680,259,584,0,1678
2015,2,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",92,19,13.47,0.45,3,0,2.08,1,0,1023,622,77,149,0,175
2015,2,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: Port Columbus International",230,42,17.35,3.48,10,0,11.17,4,0,2004,887,181,291,0,645
2015,2,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",356,57,21.07,4.78,11.95,0,19.19,4,0,4159,1536,318,853,0,1452
2015,2,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",251,50,21.49,2.74,9.3,0,16.47,3,0,2570,1013,298,307,0,952
2015,2,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",28,5,0.26,0,2.15,0,2.6,0,0,421,20,0,48,0,353
2015,2,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",33,6,3.88,0.87,0.41,0,0.84,1,0,347,189,108,25,0,25
2015,2,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",136,20,10.26,0,3.22,0,6.52,5,1,1250,448,0,539,0,263
2015,2,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",70,7,2.96,0,1.52,0,2.52,5,0,326,77,0,65,0,184
2015,2,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",84,10,5.5,1.58,1.21,0,1.71,1,0,405,205,94,53,0,53
2015,2,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",81,13,7.39,1.9,2.88,0,0.83,3,1,540,317,108,89,0,26
2015,2,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",140,16,10.55,2,0.08,0,3.37,2,0,603,350,94,4,0,155
2015,2,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",231,42,20.27,1.99,4.25,0,15.49,5,0,2457,1174,172,333,0,778
2015,2,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",23,3,0.22,0.74,0,0,2.04,2,0,211,15,45,0,0,151
2015,2,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",115,15,6.43,0.65,2.94,0,4.97,0,0,565,287,26,68,0,184
2015,2,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",66,9,6.67,0,0.33,0,2,0,0,271,213,0,24,0,34
2015,2,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28,2,0.77,0,1.02,0,0.21,1,0,88,47,0,28,0,13
2015,2,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",51,12,5.08,0.3,4.31,0,2.31,1,0,659,179,17,238,0,225
2015,2,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",229,29,12.76,2.34,6.29,0,7.62,7,0,1278,621,99,336,0,222
2015,2,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",152,31,13.82,5.46,4.1,0,7.62,6,0,1342,677,273,119,0,273
2015,2,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",183,21,5.15,1.18,5.5,0,9.16,5,2,953,177,86,145,0,545
2015,2,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",118,16,7.96,4.29,0.85,0,2.9,2,0,925,377,219,75,0,254
2015,2,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",81,9,4.99,1.56,0.87,0,1.58,3,0,444,247,44,35,0,118
2015,2,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",115,16,8.07,0.44,2.41,0,5.08,3,0,845,356,24,124,0,341
2015,2,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",58,11,5,1.14,2.14,0,2.73,1,1,929,309,116,44,0,460
2015,2,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",63,19,8.14,2.88,4.62,0,3.36,1,0,741,223,200,145,0,173
2015,2,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",42,7,3.25,0.5,0.94,0,2.31,2,0,176,93,8,21,0,54
2015,2,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",85,19,10.7,1.56,3.04,0,3.71,3,0,1270,297,63,677,0,233
2015,2,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",80,8,4,0,3.64,0,0.36,0,0,269,166,0,94,0,9
2015,2,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",55,11,3.11,1,3.81,0,3.08,0,0,368,85,37,103,0,143
2015,2,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",415,66,29.69,4.44,14.18,0,17.68,7,0,3576,1559,224,702,0,1091
2015,2,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",46,12,4.43,1.32,1.9,0,4.35,0,1,1117,401,244,83,0,389
2015,2,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",44,7,4.7,0,2.17,0,0.13,1,0,536,467,0,63,0,6
2015,2,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional",36,4,2.09,0.93,0.07,0,0.91,1,0,165,99,14,1,0,51
2015,2,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",149,31,17.11,1.27,2.78,0,9.84,3,2,1536,795,119,111,0,511
2015,2,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",213,25,12.99,1.55,6.66,0,3.81,2,0,819,472,51,199,0,97
2015,2,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",28,7,1,0,3.85,0,2.15,0,0,228,50,0,95,0,83
2015,2,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",195,42,15.76,2.06,12.94,0,11.25,1,0,2210,886,158,451,0,715
2015,2,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",106,20,7.79,2.91,4.88,0,4.41,1,0,839,293,116,112,0,318
2015,2,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",28,7,3.37,0,2.38,0,1.25,0,0,256,99,0,47,0,110
2015,2,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",28,5,2,0,2.6,0,0.4,0,0,236,162,0,68,0,6
2015,2,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",29,4,0,1.18,0.13,0,2.7,1,0,154,0,37,2,0,115
2015,2,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",28,4,2.09,0.11,0,0,1.8,1,0,132,56,3,0,0,73
2015,2,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",65,4,2.08,0.26,0.65,0,1.01,0,0,140,61,15,11,0,53
2015,2,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",23,3,1,0.23,1,0,0.77,0,0,270,213,9,18,0,30
2015,2,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",10,3,1.81,0,0.69,0,0.5,0,0,121,96,0,17,0,8
2015,2,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Northwest Florida Regional",112,17,4.61,4.3,2.47,0,5.62,2,2,760,295,138,121,0,206
2015,2,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",24,5,2.94,0.53,0.53,0,1.01,0,0,247,109,48,23,0,67
2015,2,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",36,5,2.73,0,2.27,0,0,0,0,300,223,0,77,0,0
2015,2,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",28,5,1.89,1,2.11,0,0,2,0,1036,84,230,722,0,0
2015,2,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",29,4,2.95,0,0.03,0,1.03,0,1,162,106,0,1,0,55
2015,2,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",65,4,2,0,1.18,0,0.82,2,0,148,115,0,19,0,14
2015,2,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",35,6,2.53,1,0,0,2.47,1,0,231,137,50,0,0,44
2015,2,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",37,5,1.95,1.17,0.41,0,1.47,0,0,236,132,55,14,0,35
2015,2,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Outagamie County Regional",34,11,5.29,1,2.26,0,2.45,1,0,495,182,59,70,0,184
2015,2,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",79,19,6.07,1.21,6.56,0,5.16,2,1,1401,238,38,815,0,310
2015,2,DL,Delta Air Lines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",28,9,3.27,2.06,1.45,0,2.22,0,0,1094,269,685,47,0,93
2015,2,DL,Delta Air Lines Inc.,HDN,"Hayden, CO: Yampa Valley",26,8,5.35,0,2.37,0,0.28,0,0,378,230,0,137,0,11
2015,2,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",25,4,2.74,0,0.07,0,1.19,2,0,184,112,0,3,0,69
2015,2,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Austin Straubel International",21,10,5.09,0,1.46,0,3.45,0,0,637,290,0,53,0,294
2015,2,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",28,10,2.44,0.92,3.09,0,3.55,2,0,305,109,22,81,0,93
2015,2,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",26,5,2.93,0,0.71,0,1.36,3,0,152,81,0,27,0,44
2015,2,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",25,4,2.68,0,1.32,0,0,2,0,116,90,0,26,0,0
2015,2,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",27,3,0.35,0,1.1,0,1.55,0,0,709,7,0,645,0,57
